date,portfolio_value,portfolio_return,w_SGOV,w_BLOK,w_FNDA,w_PAVE,w_PICK,w_SMIN,w_QCLN,w_KCE,w_XLF,w_LIT,w_EWW,w_AVDV,w_INDA,w_SPYD,w_CIBR,w_AVUS,w_VNQ,w_XLY,w_DIV,w_KSA,w_MLPA,w_MGC,w_VUG,w_XLE,w_AMLP,w_UAE,w_XLP,w_IXC,w_EWI,w_FEZ,w_IBB,w_XBI,w_EWQ,w_XHB,w_ECH,w_EWP,w_EWG,w_EPOL,w_IGV,w_URA,w_XLC,w_XLK,w_IXN,w_JEPQ,w_ARKF,w_TMFC,w_QQQM,w_QTEC,w_FDN,w_SMH,w_XME,w_KIE,w_EIS,w_ARKQ,w_EWS,w_ARKW,w_SLV,w_GLDM,w_GDX,w_ARKK,w_EWY,w_EZA,w_SLVP,drawdown
2023-06-13,1.0589448484673543,0.01114304873601748,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-06-14,1.0595794243370082,0.0005992529927998588,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-06-15,1.0699179034934254,0.009757153563911559,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-06-16,1.0654631440698712,-0.004163646022754564,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004163646022754541
2023-06-20,1.0583621754896457,-0.006664677816166553,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01080057447963878
2023-06-21,1.058867522905627,0.00047748060889232216,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010328250935625505
2023-06-22,1.0507739392637694,-0.007643622518186244,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01789292820238675
2023-06-23,1.0402955192703636,-0.009972097329276775,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027686595510123535
2023-06-26,1.044145389296415,0.0038011266358741747,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024088310058986484
2023-06-27,1.0631591383987737,0.018209867416232896,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0063170875752087685
2023-06-28,1.062106620653685,-0.0009899907803772256,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007300824497127656
2023-06-29,1.0657578928733191,0.0034377642965701676,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0038881587143493324
2023-06-30,1.075491522580232,0.009133058992104459,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-07-03,1.0788106047293853,0.0031864258591173702,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-07-05,1.067164018597386,-0.01079576533725375,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010795765337253682
2023-07-06,1.0461990799701977,-0.019645469920119132,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030229147374175147
2023-07-07,1.0565972343875523,0.00993898256692285,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.020590611776017065
2023-07-10,1.0656628944835822,0.008680920926780189,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012187227478266283
2023-07-11,1.074872609369276,0.008642240368289134,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0036503120592674687
2023-07-12,1.0952512916928832,0.0189591605051366,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-07-13,1.1060884368467272,0.009894665485482701,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-07-14,1.1044743574677804,-0.0014592679257620757,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00145926792576212
2023-07-17,1.1058024088518676,0.0013025587007748475,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00025859414611995035
2023-07-18,1.1138035202413508,0.007235570591486207,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-07-19,1.1141301860732251,0.00029328856116710394,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-07-20,1.1075876877152306,-0.005872292520009471,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005872292520009426
2023-07-21,1.1027683406204838,-0.004351210426226659,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010197951365797153
2023-07-24,1.1018018288123468,-0.0007765190335929484,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011065454840901379
2023-07-25,1.1003550615980315,-0.0013130920429446301,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012364016923142818
2023-07-26,1.1102890508890813,0.009027985272883421,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003447653812955198
2023-07-27,1.1055650843186142,-0.004254717784242002,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0076877028032054096
2023-07-28,1.1170979973935262,0.010431690760223367,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-07-31,1.1189679093605858,0.0017740788663285212,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-08-01,1.1103871023183216,-0.007668501456103027,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007668501456102983
2023-08-02,1.0919932757187558,-0.016565237979765945,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024106708884300443
2023-08-03,1.084193938937378,-0.0071422937803752974,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03107682546774615
2023-08-04,1.0894421154996696,0.004840625255141373,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026386631478813483
2023-08-07,1.0946484373675764,0.004979883990980483,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021733842221539845
2023-08-08,1.0834584123516071,-0.010222482976250459,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03173415136567226
2023-08-09,1.088425092178253,0.004584098263509673,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02729552557033199
2023-08-10,1.0927955490643098,0.0040153951957411895,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02338973269683109
2023-08-11,1.0842473450800534,-0.007822326867615548,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.031029097429945862
2023-08-14,1.083282299648595,-0.0007901392348107717,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03189153988552074
2023-08-15,1.0743683983912786,-0.008228604178437982,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03985772120559983
2023-08-16,1.0683621191963946,-0.005590521094884804,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04522541686929071
2023-08-17,1.0515137799295082,-0.015770251457024,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.060282452130037356
2023-08-18,1.0546825392610673,0.003013521450733281,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05745059314190093
2023-08-21,1.0542600741161028,9.948831525563584e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05782814207912279
2023-08-22,1.0543653109497102,9.982056248847293e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0577340939543044
2023-08-23,1.0546794884375321,0.0002979778304152969,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05745331960394662
2023-08-24,1.055099443822373,0.00039818294509852414,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05707801359085374
2023-08-25,1.0552044101242746,9.948474763787907e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.056984207234993645
2023-08-28,1.0657374983591112,0.010487279474477518,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04757098979888719
2023-08-29,1.0830319195129372,0.016227655666103225,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03211529977493599
2023-08-30,1.0829696308012808,-5.751327410947749e-05,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032170965993006506
2023-08-31,1.0654286327840716,-0.01619712826501958,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047847016995427705
2023-09-01,1.0564974120615649,-0.008382748921594652,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.055828676386902365
2023-09-05,1.0327618613999217,-0.022270718983317273,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07704067939707493
2023-09-06,1.022106408561692,-0.010317434479799737,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08656325171491608
2023-09-07,1.0118242155867652,-0.010059806776278846,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09575224890501632
2023-09-08,1.015054718530392,0.0031927511655307716,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09286521084377941
2023-09-11,1.0252146568288616,0.010009251829477095,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08378547029583516
2023-09-12,1.0184280917876671,-0.006619652768315176,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08985049234376197
2023-09-13,1.0146720109944245,-0.003688115855729679,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09320722917403346
2023-09-14,1.0229811430249491,0.008188983179284959,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08578151842664239
2023-09-15,1.0163176946294445,-0.0065137548633603,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09173651350716472
2023-09-18,1.0129101900730986,-0.003352794676657145,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09478173448967986
2023-09-19,1.0147769773140831,0.0018429938402040771,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09311342280230417
2023-09-20,1.019137096535889,0.004296628046633755,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08921686849960098
2023-09-21,1.001336011483962,-0.017466820815799932,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10512535425957159
2023-09-22,1.0003971757303207,-0.0009375831318100048,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10596437363250222
2023-09-25,0.9927640147290565,-0.007630130498610921,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11278598213209368
2023-09-26,0.9795588132005996,-0.013301450629292645,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12458721558838004
2023-09-27,0.9744676493692646,-0.00519740495693175,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12913709033344245
2023-09-28,0.9817060690272368,0.007428075896267483,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12266825454519492
2023-09-29,0.9832341196361615,0.0015565255804508961,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12130266524085298
2023-10-02,0.968028747646776,-0.015366187087726368,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13489141239096059
2023-10-03,0.9510187043222539,-0.017571836958223175,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15009295944358536
2023-10-04,0.9593461595471613,0.008756352726881555,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1426508736114135
2023-10-05,0.9526457856905288,-0.0069843130031346234,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14863886826307537
2023-10-06,0.9644604746956786,0.012401974776580716,0.0,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1380803089815128
2023-10-09,0.962947372166808,-0.0014690059348094753,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.1394325394755359
2023-10-10,0.9792141141301872,0.01689265938467224,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.12489526648736371
2023-10-11,0.9868187260562101,0.007766035861092569,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.11809917174469275
2023-10-12,0.9698834267002738,-0.01716150991947392,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.13323392155678848
2023-10-13,0.9601253063136864,-0.0100611270570798,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.14195456520077243
2023-10-16,0.9720207356755636,0.012490704158886201,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,0.2,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.13132384982246048
2023-10-17,0.974215512680861,0.002257952865349333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,0.2,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.12936242002010667
2023-10-18,0.9550815212978674,-0.0196404092666729,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,0.2,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.14646209841385738
2023-10-19,0.9473530824254228,-0.008091915402092998,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,0.2,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.1533688549059724
2023-10-20,0.9362530388944049,-0.01171690232178211,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,0.2,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.16328874933561766
2023-10-23,0.9387047000717963,0.0027188601047323014,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16109774711215596
2023-10-24,0.9389905322396378,0.00030449636378691023,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16084230442657899
2023-10-25,0.9310476461582203,-0.008458962906124823,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16794070824582374
2023-10-26,0.9354092126313607,0.004684579238385279,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16404286056256645
2023-10-27,0.9302484732632514,-0.005517092731631057,0.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,0.2,,,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16865491362051188
2023-10-30,0.9471701756817164,0.018496067702975207,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,0.2,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,-0.15353231512871546
2023-10-31,0.961705965817071,0.015346545434554715,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,0.2,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,-0.14054196034395594
2023-11-01,0.9746694205624625,0.013479644721115581,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,0.2,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,-0.12895677131668593
2023-11-02,0.9901009728973336,0.01583260129979842,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,0.2,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,-0.11516589116205389
2023-11-03,1.0014147637084883,0.011426906063981645,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,0.2,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,-0.10505497491815574
2023-11-06,0.9934294907380641,-0.007775546765770126,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,-0.11219125908111016
2023-11-07,1.0050841362976095,0.011731728993556035,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,-0.10177572753453945
2023-11-08,1.002009926486429,-0.003058659171066757,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,-0.10452308944319078
2023-11-09,1.0015817842248775,-0.0004272834532216938,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,-0.10490571190981379
2023-11-10,1.0204261195232844,0.018814574700947207,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,-0.08806489356214986
2023-11-13,1.017304609445697,-0.0028595979655411828,0.0,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.09085452680495765
2023-11-14,1.0385610552638211,0.02089486828306635,0.0,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.07185805189240113
2023-11-15,1.039199449364988,0.0006146909687508417,0.0,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.07128753141918065
2023-11-16,1.0433741006262425,0.00401718001660365,0.0,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.06755672624922726
2023-11-17,1.0435033461893368,0.00012387269630027568,0.0,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.06744122198676084
2023-11-20,1.0582059067517986,0.014191034260054504,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.054301827693618576
2023-11-21,1.0510432150761542,-0.00676871262005192,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.060702986847268936
2023-11-22,1.055233671111115,0.00398694932316106,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.05695805725643244
2023-11-24,1.0561891001365205,0.0009054193886737672,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.05610420879713984
2023-11-27,1.0543580556536074,-0.0015339399817838827,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,0.2,,,,,,,,,,,,,,,,,,,,-0.05774057787224529
2023-11-28,1.0603883048844829,0.005719356150921007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,0.2,,,,,,,,,,,,,,,,,,,,-0.05235146065053564
